,num_layers,units,dropout,dense_nodes,activation_function,learning_rate,best_val_acc,best_val_acc_sem,best_val_acc_train_acc,best_val_acc_train_acc_sem,best_val_acc_loss,best_val_acc_loss_sem,best_val_acc_train_loss,best_val_acc_train_loss_sem,history
24,2,90,0.2,32,relu,0.01,0.8967502593994141,0.0005115859127394688,0.8963319778442382,0.0003049948905928543,0.2646881461143494,0.0005100839639475173,0.2642995536327362,0.0003531465039365913,"{'loss': [0.30474022030830383, 0.273074746131897, 0.27119383215904236, 0.2703794538974762, 0.2715218961238861, 0.27096468210220337, 0.2707628011703491, 0.2712196409702301, 0.271227091550827, 0.27114173769950867, 0.27182772755622864, 0.27044677734375, 0.27090251445770264, 0.2701103091239929, 0.2688668370246887, 0.2694909870624542, 0.27075478434562683, 0.27145281434059143, 0.27159902453422546, 0.27001380920410156, 0.2700923979282379, 0.26966217160224915, 0.26953616738319397, 0.26960626244544983, 0.26900336146354675, 0.2695878744125366, 0.2695102393627167, 0.2708495855331421, 0.270431786775589, 0.27064746618270874], 'accuracy': [0.8894436955451965, 0.8942166566848755, 0.8939669728279114, 0.8948481678962708, 0.8938641548156738, 0.8944956660270691, 0.8942460417747498, 0.8941726088523865, 0.8945544362068176, 0.8946131467819214, 0.894157886505127, 0.8938788771629333, 0.8949803113937378, 0.8946278691291809, 0.8949068784713745, 0.894157886505127, 0.8939816951751709, 0.8947453498840332, 0.8945397138595581, 0.8944222331047058, 0.8942900896072388, 0.8946278691291809, 0.8945250511169434, 0.894804060459137, 0.8944516181945801, 0.8942313194274902, 0.8942753672599792, 0.8945544362068176, 0.894363522529602, 0.8951859474182129], 'val_loss': [0.27099379897117615, 0.2674556374549866, 0.26481929421424866, 0.2797207832336426, 0.27169182896614075, 0.26335421204566956, 0.26776713132858276, 0.26395905017852783, 0.268122136592865, 0.2637564539909363, 0.2676420211791992, 0.2700994312763214, 0.27023762464523315, 0.26536333560943604, 0.26412248611450195, 0.26366835832595825, 0.26808103919029236, 0.26141807436943054, 0.26487627625465393, 0.2626405656337738, 0.2747649550437927, 0.2618623673915863, 0.2625134289264679, 0.2634446918964386, 0.2710486352443695, 0.27659499645233154, 0.26652660965919495, 0.2650246024131775, 0.26518014073371887, 0.2650231420993805], 'val_accuracy': [0.8946657180786133, 0.8960756659507751, 0.8954882025718689, 0.8935495018959045, 0.8941957354545593, 0.8953119516372681, 0.8944894671440125, 0.897485613822937, 0.8960756659507751, 0.897485613822937, 0.8944307565689087, 0.8935495018959045, 0.8937257528305054, 0.8953119516372681, 0.8976618647575378, 0.8974268436431885, 0.8946657180786133, 0.8968981504440308, 0.8951357007026672, 0.8953707218170166, 0.8935495018959045, 0.8970156311988831, 0.8960168957710266, 0.8956644535064697, 0.8936082720756531, 0.8935495018959045, 0.8958407044410706, 0.8955469131469727, 0.8974268436431885, 0.8960168957710266]}"
139,3,100,0.3,64,relu,0.001,0.8967385053634643,0.0003118968121030547,0.8965740203857422,0.00013604073661225316,0.2622573137283325,0.0008637398240450037,0.26115559935569765,0.0003480538688972472,"{'loss': [0.3775608539581299, 0.2855938673019409, 0.27722862362861633, 0.2744293510913849, 0.2726091742515564, 0.26997703313827515, 0.26862218976020813, 0.2689376771450043, 0.2672731876373291, 0.26689428091049194, 0.26599109172821045, 0.2655245065689087, 0.2655722498893738, 0.26566314697265625, 0.2657168209552765, 0.26538506150245667, 0.2646658420562744, 0.2650260627269745, 0.2647720277309418, 0.26498061418533325, 0.2646556794643402, 0.26394540071487427, 0.26440346240997314, 0.2641560733318329, 0.2637430429458618, 0.2640267610549927, 0.264092355966568, 0.26331794261932373, 0.26429077982902527, 0.2636922597885132], 'accuracy': [0.8785319924354553, 0.8932033181190491, 0.8934530019760132, 0.8938788771629333, 0.8945397138595581, 0.8944956660270691, 0.8945984840393066, 0.8947306871414185, 0.8944369554519653, 0.8950243592262268, 0.895406186580658, 0.8957146406173706, 0.895523726940155, 0.8954209089279175, 0.8953034281730652, 0.8943488001823425, 0.8951565623283386, 0.8956118226051331, 0.8952446579933167, 0.8952446579933167, 0.8953474760055542, 0.8965517282485962, 0.8951271772384644, 0.8949362635612488, 0.8951125144958496, 0.8952887058258057, 0.8951859474182129, 0.8954796195030212, 0.8952740430831909, 0.8959936499595642], 'val_loss': [0.29588237404823303, 0.2752299904823303, 0.26729854941368103, 0.26516786217689514, 0.26392990350723267, 0.2638096809387207, 0.26319512724876404, 0.26547354459762573, 0.26481902599334717, 0.2638929784297943, 0.26148727536201477, 0.2660657465457916, 0.2635176479816437, 0.26257023215293884, 0.2628311216831207, 0.26287466287612915, 0.26248374581336975, 0.2621457874774933, 0.26357340812683105, 0.2640312910079956, 0.26175519824028015, 0.26369962096214294, 0.2615201473236084, 0.2623133957386017, 0.26402968168258667, 0.2621399462223053, 0.26180699467658997, 0.2621598243713379, 0.2628859579563141, 0.26328349113464355], 'val_accuracy': [0.8935495018959045, 0.8938432335853577, 0.8947244882583618, 0.895781934261322, 0.8955469131469727, 0.8973093628883362, 0.8949594497680664, 0.8936082720756531, 0.895781934261322, 0.8953707218170166, 0.8978968262672424, 0.896251916885376, 0.8947244882583618, 0.8958407044410706, 0.8953707218170166, 0.8955469131469727, 0.8956056833267212, 0.8952531814575195, 0.8944894671440125, 0.8950182199478149, 0.896251916885376, 0.8950769305229187, 0.8964281678199768, 0.8956644535064697, 0.8942545056343079, 0.8951944708824158, 0.8960168957710266, 0.8958994150161743, 0.8961931467056274, 0.8950769305229187]}"
89,3,90,0.3,32,relu,0.001,0.8967032432556152,0.00018060526121115226,0.8963813304901123,0.00012012312551328568,0.2625066816806793,0.0009687260926810916,0.26133418679237364,0.00022995986890688116,"{'loss': [0.4267169237136841, 0.29338210821151733, 0.281205952167511, 0.27678221464157104, 0.2733421325683594, 0.2706044018268585, 0.27053102850914, 0.2691933810710907, 0.2681697905063629, 0.2681085765361786, 0.26686039566993713, 0.2670970559120178, 0.26597657799720764, 0.2663099765777588, 0.2655419409275055, 0.2659192383289337, 0.2653161287307739, 0.26562613248825073, 0.2649637758731842, 0.2652999460697174, 0.26497891545295715, 0.2649201452732086, 0.2646523118019104, 0.26529425382614136, 0.26474225521087646, 0.2644003629684448, 0.2642831802368164, 0.2637256383895874, 0.2645447850227356, 0.26371875405311584], 'accuracy': [0.8765199780464172, 0.8930711150169373, 0.8934970498085022, 0.893599808216095, 0.893717348575592, 0.8940551280975342, 0.8941138386726379, 0.8948481678962708, 0.8944369554519653, 0.894319474697113, 0.8950390815734863, 0.8946131467819214, 0.8946425318717957, 0.8948628306388855, 0.8945984840393066, 0.8949068784713745, 0.8959936499595642, 0.8949803113937378, 0.8955383896827698, 0.8950684070587158, 0.8952887058258057, 0.8954943418502808, 0.8956999182701111, 0.894965648651123, 0.8950537443161011, 0.8954943418502808, 0.8950537443161011, 0.8953768610954285, 0.894760012626648, 0.8956558704376221], 'val_loss': [0.29037919640541077, 0.2821517586708069, 0.2793181240558624, 0.26965945959091187, 0.268588125705719, 0.26376351714134216, 0.264242947101593, 0.2635127604007721, 0.26556628942489624, 0.2625020444393158, 0.2637897729873657, 0.26343709230422974, 0.2633766531944275, 0.26154235005378723, 0.26432451605796814, 0.26373445987701416, 0.2609083950519562, 0.2620587944984436, 0.2608976662158966, 0.26139402389526367, 0.26641613245010376, 0.26299038529396057, 0.26428642868995667, 0.26276445388793945, 0.263121098279953, 0.2644379436969757, 0.26409247517585754, 0.265170693397522, 0.2656550407409668, 0.2663654088973999], 'val_accuracy': [0.8935495018959045, 0.8935495018959045, 0.8943132162094116, 0.8935495018959045, 0.8935495018959045, 0.8957231640815735, 0.8953119516372681, 0.8941957354545593, 0.8936082720756531, 0.8969568610191345, 0.8943719863891602, 0.8954882025718689, 0.8955469131469727, 0.8954882025718689, 0.8953707218170166, 0.8952531814575195, 0.8964868783950806, 0.8958407044410706, 0.8968393802642822, 0.8960756659507751, 0.8935495018959045, 0.8946070075035095, 0.8936670422554016, 0.8949594497680664, 0.8955469131469727, 0.8946657180786133, 0.8943132162094116, 0.8940194845199585, 0.8935495018959045, 0.8935495018959045]}"
13,2,90,0.3,64,relu,0.01,0.8966985940933228,0.00041141939676667507,0.8966973721981049,0.0001330494321265119,0.2650129720568657,0.0011047001024264277,0.26423803716897964,0.00036341386846275677,"{'loss': [0.31844037771224976, 0.27771058678627014, 0.2750992774963379, 0.2754969894886017, 0.27560657262802124, 0.2749113440513611, 0.27587994933128357, 0.27420803904533386, 0.2740211486816406, 0.2752965986728668, 0.27616655826568604, 0.2746996283531189, 0.2739723026752472, 0.27501213550567627, 0.2748732566833496, 0.2736201286315918, 0.27506768703460693, 0.2765716016292572, 0.2749491035938263, 0.27497270703315735, 0.27497413754463196, 0.2747640609741211, 0.27515605092048645, 0.27369824051856995, 0.2736668288707733, 0.2755119502544403, 0.2748086452484131, 0.2753375470638275, 0.2757081091403961, 0.27543607354164124], 'accuracy': [0.889853298664093, 0.8931870460510254, 0.8947291374206543, 0.8951696753501892, 0.8939654231071472, 0.8940094709396362, 0.8940682411193848, 0.8941122889518738, 0.8935688734054565, 0.8940388560295105, 0.8939948081970215, 0.8946263194084167, 0.8944500684738159, 0.8940388560295105, 0.8936864137649536, 0.8942591547966003, 0.8940388560295105, 0.8939213752746582, 0.894655704498291, 0.8942297697067261, 0.894141674041748, 0.8941710591316223, 0.894538164138794, 0.8948318958282471, 0.894655704498291, 0.8944060206413269, 0.8943913578987122, 0.8945235013961792, 0.894538164138794, 0.8941563367843628], 'val_loss': [0.26513350009918213, 0.2660444974899292, 0.26090362668037415, 0.26718807220458984, 0.26147133111953735, 0.2647990584373474, 0.26146069169044495, 0.26513439416885376, 0.2631053328514099, 0.26183852553367615, 0.2710806429386139, 0.2708650529384613, 0.26218217611312866, 0.27281925082206726, 0.260349839925766, 0.26890987157821655, 0.2666321098804474, 0.2629416286945343, 0.26718035340309143, 0.2606523633003235, 0.26884129643440247, 0.27809658646583557, 0.280976265668869, 0.26144006848335266, 0.26252618432044983, 0.2737389802932739, 0.2615499198436737, 0.26825395226478577, 0.26210910081863403, 0.26176881790161133], 'val_accuracy': [0.8934382796287537, 0.8934970498085022, 0.8962579965591431, 0.8934970498085022, 0.8967866897583008, 0.8934970498085022, 0.8953180909156799, 0.8936145305633545, 0.8967866897583008, 0.8948481678962708, 0.8952006101608276, 0.8939082622528076, 0.894201934337616, 0.8936145305633545, 0.8951418399810791, 0.8934970498085022, 0.8936145305633545, 0.8936145305633545, 0.8972566723823547, 0.8951418399810791, 0.8934970498085022, 0.8934970498085022, 0.8942607045173645, 0.8954355716705322, 0.8944369554519653, 0.8934970498085022, 0.8959055542945862, 0.893555760383606, 0.8981965780258179, 0.8953180909156799]}"
3,2,90,0.3,32,relu,0.01,0.8966692239046097,0.0004423388407519267,0.8966033756732941,0.0001508477389319532,0.2666606083512306,0.002308761895708488,0.2663322389125824,0.001781607044265591,"{'loss': [0.3251059949398041, 0.27898019552230835, 0.27777668833732605, 0.2760341167449951, 0.2756979167461395, 0.2753963768482208, 0.27535852789878845, 0.2765795588493347, 0.27533936500549316, 0.27563485503196716, 0.2743499279022217, 0.2744275629520416, 0.2765088975429535, 0.27578622102737427, 0.27511394023895264, 0.27553871273994446, 0.2747870087623596, 0.2765134871006012, 0.2754155397415161, 0.275932252407074, 0.27480238676071167, 0.27532997727394104, 0.27488094568252563, 0.2751415967941284, 0.27583250403404236, 0.27551713585853577, 0.27501294016838074, 0.2756243348121643, 0.2738843858242035, 0.276687353849411], 'accuracy': [0.8889574408531189, 0.8933045268058777, 0.8933192491531372, 0.8942591547966003, 0.8939507603645325, 0.8931429982185364, 0.8938626050949097, 0.893980085849762, 0.8940241932868958, 0.8942591547966003, 0.8942591547966003, 0.8942591547966003, 0.894097626209259, 0.8934513926506042, 0.8944794535636902, 0.8938626050949097, 0.8946263194084167, 0.8937451243400574, 0.8940388560295105, 0.8942885398864746, 0.8943913578987122, 0.8937451243400574, 0.8943179249763489, 0.894655704498291, 0.8941563367843628, 0.8936276435852051, 0.895257830619812, 0.8942591547966003, 0.893936038017273, 0.8936570286750793], 'val_loss': [0.26425501704216003, 0.2687876224517822, 0.26134172081947327, 0.26332753896713257, 0.2632436752319336, 0.2655980885028839, 0.26113617420196533, 0.2626246213912964, 0.2774104177951813, 0.26226457953453064, 0.26287925243377686, 0.26088106632232666, 0.26056572794914246, 0.2661619186401367, 0.2662469148635864, 0.2627415359020233, 0.2595657706260681, 0.2612966001033783, 0.2638120949268341, 0.2611156404018402, 0.26182687282562256, 0.26221606135368347, 0.2615734934806824, 0.26820749044418335, 0.26272669434547424, 0.2674592435359955, 0.27291613817214966, 0.25897589325904846, 0.2613765597343445, 0.26892635226249695], 'val_accuracy': [0.8936732411384583, 0.8934970498085022, 0.8959642648696899, 0.8937320113182068, 0.8940257430076599, 0.8971391916275024, 0.898020327091217, 0.8937907814979553, 0.8951418399810791, 0.8934970498085022, 0.8938494920730591, 0.8940257430076599, 0.8951418399810791, 0.8939082622528076, 0.8934970498085022, 0.8950243592262268, 0.896727979183197, 0.8972566723823547, 0.8953180909156799, 0.8947893977165222, 0.8946719169616699, 0.8947893977165222, 0.8957293033599854, 0.8936732411384583, 0.8939082622528076, 0.8934970498085022, 0.8934970498085022, 0.8983140587806702, 0.8940257430076599, 0.8948481678962708]}"
35,2,90,0.2,64,relu,0.001,0.8966692090034485,0.0,0.8969969749450684,0.0,0.2613835036754608,0.0,0.25938937067985535,0.0,"{'loss': [0.3672625720500946, 0.2818157970905304, 0.2745673358440399, 0.2717847228050232, 0.2699396312236786, 0.26859307289123535, 0.2674427628517151, 0.26661789417266846, 0.26592305302619934, 0.265266090631485, 0.2647114098072052, 0.26453733444213867, 0.2640821933746338, 0.26354971528053284, 0.2638876140117645, 0.26314017176628113, 0.2627878785133362, 0.2630821764469147, 0.26258817315101624, 0.2624058127403259, 0.26265430450439453, 0.2618565261363983, 0.2622334063053131, 0.2621118426322937, 0.2619791328907013, 0.261880487203598, 0.261543333530426, 0.26122725009918213, 0.26148340106010437, 0.26185479760169983], 'accuracy': [0.8798960447311401, 0.8923793435096741, 0.8937010765075684, 0.8947878479957581, 0.894743800163269, 0.8946409821510315, 0.8950228095054626, 0.895904004573822, 0.8958305716514587, 0.8960362076759338, 0.8959921002388, 0.8958452939987183, 0.8960949182510376, 0.8962271213531494, 0.8958305716514587, 0.8964767456054688, 0.8964767456054688, 0.8963005542755127, 0.8961683511734009, 0.8960655331611633, 0.8963152170181274, 0.8967851996421814, 0.8961243033409119, 0.8963592648506165, 0.8958452939987183, 0.8961977362632751, 0.8967558145523071, 0.8965795636177063, 0.8961830735206604, 0.8959333896636963], 'val_loss': [0.2735130190849304, 0.26790890097618103, 0.26659661531448364, 0.2647634744644165, 0.26599815487861633, 0.2640407383441925, 0.2632564604282379, 0.2660173773765564, 0.26250916719436646, 0.26280900835990906, 0.26241835951805115, 0.26356154680252075, 0.26242709159851074, 0.26220598816871643, 0.2638227939605713, 0.2617495059967041, 0.26289480924606323, 0.2619730234146118, 0.2617558240890503, 0.2613835036754608, 0.26383650302886963, 0.2623002231121063, 0.2614923417568207, 0.2616311311721802, 0.2617841958999634, 0.26620301604270935, 0.26384538412094116, 0.26240816712379456, 0.2620600759983063, 0.2612532377243042], 'val_accuracy': [0.8934382796287537, 0.8934382796287537, 0.8953768610954285, 0.8953768610954285, 0.8941432237625122, 0.8957880735397339, 0.8959055542945862, 0.8956705927848816, 0.8956705927848816, 0.8962579965591431, 0.8954943418502808, 0.8960230350494385, 0.8962579965591431, 0.8955530524253845, 0.8953768610954285, 0.8946131467819214, 0.8956118226051331, 0.8953180909156799, 0.8957880735397339, 0.8966692090034485, 0.8957880735397339, 0.8963754773139954, 0.8960817456245422, 0.8964929580688477, 0.8960817456245422, 0.8946131467819214, 0.8958467841148376, 0.8955530524253845, 0.8958467841148376, 0.8964929580688477]}"
33,2,90,0.2,64,relu,0.01,0.8966692090034485,0.0004883188594316827,0.8965446352958679,0.00015664430419580123,0.265363410115242,0.0015009172434351354,0.264834888279438,0.0008394794731555133,"{'loss': [0.3118605613708496, 0.2742742598056793, 0.2712690234184265, 0.2708446979522705, 0.27162376046180725, 0.2716194689273834, 0.27194488048553467, 0.272518128156662, 0.2726331055164337, 0.272228479385376, 0.2730340361595154, 0.27166110277175903, 0.2710845470428467, 0.2707563638687134, 0.2709515392780304, 0.27065661549568176, 0.2719688415527344, 0.2707795202732086, 0.27255967259407043, 0.2718175947666168, 0.27113375067710876, 0.2715342044830322, 0.2719035744667053, 0.2711591124534607, 0.272748738527298, 0.27102676033973694, 0.27262023091316223, 0.270977258682251, 0.2723146677017212, 0.2718904912471771], 'accuracy': [0.8905141353607178, 0.8944647312164307, 0.8944647312164307, 0.8949493765830994, 0.8947584629058838, 0.8939948081970215, 0.8941710591316223, 0.8937745094299316, 0.8943913578987122, 0.8943766355514526, 0.8942738175392151, 0.8946263194084167, 0.8939067125320435, 0.8946409821510315, 0.8938479423522949, 0.8947878479957581, 0.8941857218742371, 0.8949053287506104, 0.8938919901847839, 0.8942591547966003, 0.8936276435852051, 0.8943766355514526, 0.8950228095054626, 0.8945088386535645, 0.8942591547966003, 0.8947878479957581, 0.8948760032653809, 0.8950669169425964, 0.8940829038619995, 0.8942885398864746], 'val_loss': [0.2637922465801239, 0.2673870027065277, 0.2606924772262573, 0.2661726772785187, 0.2779069244861603, 0.2611721158027649, 0.26209694147109985, 0.2602769732475281, 0.26377567648887634, 0.2667732238769531, 0.26859843730926514, 0.2590138018131256, 0.26480749249458313, 0.2647285759449005, 0.2633056640625, 0.2615169286727905, 0.2627214789390564, 0.2630675137042999, 0.2625487446784973, 0.2604256570339203, 0.26009535789489746, 0.26058438420295715, 0.2637757360935211, 0.25984320044517517, 0.27042537927627563, 0.2604830861091614, 0.2616405487060547, 0.2704648971557617, 0.26012784242630005, 0.26427319645881653], 'val_accuracy': [0.894201934337616, 0.8968454599380493, 0.8969629406929016, 0.8942607045173645, 0.8934970498085022, 0.8964929580688477, 0.8985490202903748, 0.8981965780258179, 0.8971391916275024, 0.8939669728279114, 0.8969629406929016, 0.8979615569114685, 0.8934970498085022, 0.8960817456245422, 0.8938494920730591, 0.8956118226051331, 0.8936145305633545, 0.8970216512680054, 0.8940844535827637, 0.8975503444671631, 0.8978440761566162, 0.8953768610954285, 0.8951418399810791, 0.8969041705131531, 0.8938494920730591, 0.8973153829574585, 0.8936145305633545, 0.8936145305633545, 0.8974328637123108, 0.893555760383606]}"
104,3,90,0.2,32,relu,0.01,0.8966680049896241,0.00031563312785500556,0.8963296413421631,0.00012807732118772845,0.2642267107963562,0.0010852382193024034,0.2637353777885437,0.0006087842972345801,"{'loss': [0.3068138062953949, 0.2767522633075714, 0.2731555700302124, 0.27288442850112915, 0.27368927001953125, 0.27371835708618164, 0.27380266785621643, 0.2746780812740326, 0.27273252606391907, 0.2733340859413147, 0.27435314655303955, 0.27397069334983826, 0.2740815281867981, 0.27244070172309875, 0.2747763693332672, 0.27338820695877075, 0.27358686923980713, 0.2738077938556671, 0.2755407691001892, 0.2733664810657501, 0.2742713987827301, 0.27480006217956543, 0.2735188603401184, 0.27709394693374634, 0.27500301599502563, 0.2747741639614105, 0.27370506525039673, 0.27332401275634766, 0.27445119619369507, 0.27526506781578064], 'accuracy': [0.8901192545890808, 0.8936585783958435, 0.893599808216095, 0.8945250511169434, 0.8940697908401489, 0.8936145305633545, 0.8942607045173645, 0.8939229249954224, 0.8939816951751709, 0.893599808216095, 0.8934382796287537, 0.8935851454734802, 0.8943488001823425, 0.8942313194274902, 0.8938935399055481, 0.893761396408081, 0.8940991759300232, 0.8937760591506958, 0.8935264348983765, 0.8935117125511169, 0.894201934337616, 0.8936585783958435, 0.8943781852722168, 0.8942753672599792, 0.8936291933059692, 0.8943047523498535, 0.8938348293304443, 0.893717348575592, 0.8943488001823425, 0.8935264348983765], 'val_loss': [0.27277493476867676, 0.2644968032836914, 0.27039188146591187, 0.26391226053237915, 0.26543477177619934, 0.2797607481479645, 0.26848849654197693, 0.26982107758522034, 0.2737596333026886, 0.2721666097640991, 0.26948946714401245, 0.26498863101005554, 0.27085816860198975, 0.2623293697834015, 0.2646642327308655, 0.26732581853866577, 0.27250584959983826, 0.26647722721099854, 0.27120813727378845, 0.27343204617500305, 0.2651316225528717, 0.2696949541568756, 0.2655126452445984, 0.2665852904319763, 0.2713342010974884, 0.26269686222076416, 0.2697255611419678, 0.26658591628074646, 0.2684641480445862, 0.2726955711841583], 'val_accuracy': [0.8944307565689087, 0.8949007391929626, 0.8937257528305054, 0.8953707218170166, 0.8943132162094116, 0.8935495018959045, 0.8944307565689087, 0.8936670422554016, 0.8935495018959045, 0.8948419690132141, 0.8941370248794556, 0.8936670422554016, 0.8935495018959045, 0.8965456485748291, 0.894548237323761, 0.8937845230102539, 0.8935495018959045, 0.8944894671440125, 0.8936670422554016, 0.8935495018959045, 0.8937257528305054, 0.8937845230102539, 0.8939607739448547, 0.8939020037651062, 0.8935495018959045, 0.8973093628883362, 0.894548237323761, 0.894548237323761, 0.8935495018959045, 0.8935495018959045]}"
118,3,90,0.2,64,relu,0.001,0.8966545313596725,0.00022165670714616184,0.8966533094644547,7.617132751011315e-05,0.2630104050040245,0.0012173445721508928,0.2613395228981972,0.0010637040213732595,"{'loss': [0.4291243851184845, 0.28800466656684875, 0.27896779775619507, 0.27488160133361816, 0.2735055387020111, 0.2699834406375885, 0.2683292329311371, 0.2686084806919098, 0.2675331234931946, 0.2672252357006073, 0.2668430805206299, 0.26646772027015686, 0.2658892273902893, 0.2655736207962036, 0.26517176628112793, 0.2644595503807068, 0.2650175988674164, 0.2644519805908203, 0.2650080621242523, 0.2644687592983246, 0.2639595866203308, 0.26385021209716797, 0.2638729214668274, 0.2635745108127594, 0.2643926441669464, 0.26382869482040405, 0.26336604356765747, 0.26394346356391907, 0.26291972398757935, 0.2632727026939392], 'accuracy': [0.8708786964416504, 0.8933926820755005, 0.8938332796096802, 0.8938626050949097, 0.8949787616729736, 0.8945235013961792, 0.8950081467628479, 0.8951696753501892, 0.8952431082725525, 0.8956249952316284, 0.8945528864860535, 0.8947731852531433, 0.8956396579742432, 0.8957571387290955, 0.8951109647750854, 0.89534592628479, 0.8951403498649597, 0.8954927921295166, 0.8954340219497681, 0.8953753113746643, 0.8954193592071533, 0.8955956101417542, 0.8958746194839478, 0.8958305716514587, 0.895257830619812, 0.895815908908844, 0.8955074548721313, 0.895389974117279, 0.8957865238189697, 0.89534592628479], 'val_loss': [0.2935550808906555, 0.2736786901950836, 0.27460598945617676, 0.2656376361846924, 0.26556533575057983, 0.2723912000656128, 0.2629885673522949, 0.25983092188835144, 0.2611423134803772, 0.2637251019477844, 0.26017704606056213, 0.2600722312927246, 0.26041728258132935, 0.2587985098361969, 0.26023268699645996, 0.2587639093399048, 0.2591652274131775, 0.25997620820999146, 0.2590876519680023, 0.25824081897735596, 0.258212685585022, 0.259912371635437, 0.2597861588001251, 0.2585706114768982, 0.25943946838378906, 0.257927805185318, 0.25896063446998596, 0.26151150465011597, 0.25988492369651794, 0.26140478253364563], 'val_accuracy': [0.893555760383606, 0.8936145305633545, 0.8957293033599854, 0.8969629406929016, 0.8934970498085022, 0.8969629406929016, 0.894201934337616, 0.8955530524253845, 0.8943781852722168, 0.8946131467819214, 0.894201934337616, 0.8936732411384583, 0.894965648651123, 0.894965648651123, 0.8943781852722168, 0.8961405158042908, 0.8974916338920593, 0.8960817456245422, 0.8952593803405762, 0.8970216512680054, 0.8955530524253845, 0.8942607045173645, 0.894965648651123, 0.8950243592262268, 0.8952593803405762, 0.8969629406929016, 0.8957293033599854, 0.8947893977165222, 0.894319474697113, 0.8936145305633545]}"
88,3,90,0.3,32,relu,0.001,0.8966398388147354,0.0001917099432688687,0.8964388966560364,0.00012133875368015332,0.2625078409910202,0.0010830680769466905,0.26121169328689575,0.0002260470476478776,"{'loss': [0.42003333568573, 0.29263773560523987, 0.28297603130340576, 0.27804458141326904, 0.2743496596813202, 0.2716470956802368, 0.26920774579048157, 0.2693381607532501, 0.26922401785850525, 0.2680654525756836, 0.267528772354126, 0.2670822739601135, 0.26711541414260864, 0.2663833796977997, 0.26627328991889954, 0.2652623951435089, 0.2658778131008148, 0.2656727433204651, 0.2655572295188904, 0.26596054434776306, 0.26561298966407776, 0.2646515965461731, 0.26504114270210266, 0.26551446318626404, 0.26398882269859314, 0.2644365727901459, 0.2643435001373291, 0.2642762064933777, 0.26462164521217346, 0.2642683982849121], 'accuracy': [0.8748586177825928, 0.8930695652961731, 0.8933926820755005, 0.8937891721725464, 0.8938332796096802, 0.8951990604400635, 0.8945969343185425, 0.89469975233078, 0.8945675492286682, 0.895213782787323, 0.8951843976974487, 0.895389974117279, 0.895213782787323, 0.8945528864860535, 0.8954193592071533, 0.8953753113746643, 0.8950228095054626, 0.8954927921295166, 0.8949493765830994, 0.894743800163269, 0.8946409821510315, 0.8958011865615845, 0.8952724933624268, 0.8954340219497681, 0.8959186673164368, 0.8956837058067322, 0.8957277536392212, 0.8958305716514587, 0.8954927921295166, 0.8952284455299377], 'val_loss': [0.2860450744628906, 0.27178794145584106, 0.2780214250087738, 0.2735958695411682, 0.26699355244636536, 0.2641434073448181, 0.2633889615535736, 0.26026803255081177, 0.2602367103099823, 0.25896719098091125, 0.25928279757499695, 0.26106664538383484, 0.2597385048866272, 0.2598423659801483, 0.2595290243625641, 0.26232004165649414, 0.2640506625175476, 0.2608247995376587, 0.2614954710006714, 0.2612355053424835, 0.259290874004364, 0.2586309313774109, 0.2629234790802002, 0.2623691260814667, 0.26679542660713196, 0.2582266330718994, 0.26020655035972595, 0.2606595754623413, 0.2617221772670746, 0.26356080174446106], 'val_accuracy': [0.8934970498085022, 0.8934970498085022, 0.8934382796287537, 0.8934382796287537, 0.8943781852722168, 0.894965648651123, 0.8947306871414185, 0.8953768610954285, 0.8952006101608276, 0.8971979022026062, 0.897374153137207, 0.8940844535827637, 0.8969629406929016, 0.8958467841148376, 0.8947306871414185, 0.8954355716705322, 0.8934382796287537, 0.8939669728279114, 0.8970804214477539, 0.894201934337616, 0.8955530524253845, 0.8958467841148376, 0.8961992859840393, 0.8936145305633545, 0.8936732411384583, 0.8960230350494385, 0.894319474697113, 0.8939082622528076, 0.8936145305633545, 0.8937907814979553]}"
